"No.","Time","Source","Destination","Protocol","Length","Info"
"159","1.974654","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=236025 Ack=1 Win=83 Len=2896 TSval=3797885438 TSecr=73504954"
"160","1.976526","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=238921 Win=83 Len=0 TSval=73505027 TSecr=3797885438"
"161","1.999245","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=238921 Ack=1 Win=83 Len=2896 TSval=3797885462 TSecr=73505002"
"162","1.999556","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=241817 Win=83 Len=0 TSval=73505051 TSecr=3797885462"
"163","2.024369","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=241817 Ack=1 Win=83 Len=2896 TSval=3797885487 TSecr=73505002"
"164","2.024596","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=244713 Win=83 Len=0 TSval=73505076 TSecr=3797885487"
"165","2.047326","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=244713 Ack=1 Win=83 Len=1448 TSval=3797885511 TSecr=73505027"
"166","2.059449","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=246161 Ack=1 Win=83 Len=2896 TSval=3797885511 TSecr=73505027"
"167","2.060442","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=249057 Win=83 Len=0 TSval=73505111 TSecr=3797885511"
"168","2.083711","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=249057 Ack=1 Win=83 Len=2896 TSval=3797885536 TSecr=73505076"
"169","2.084931","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=251953 Win=83 Len=0 TSval=73505136 TSecr=3797885536"
"170","2.108247","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=251953 Ack=1 Win=83 Len=2896 TSval=3797885571 TSecr=73505111"
"171","2.108744","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=254849 Win=83 Len=0 TSval=73505160 TSecr=3797885571"
"172","2.132415","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=254849 Ack=1 Win=83 Len=2896 TSval=3797885596 TSecr=73505136"
"173","2.133070","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=257745 Win=83 Len=0 TSval=73505184 TSecr=3797885596"
"174","2.157145","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=257745 Ack=1 Win=83 Len=2896 TSval=3797885620 TSecr=73505160"
"175","2.157245","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=260641 Win=83 Len=0 TSval=73505208 TSecr=3797885620"
"176","2.180602","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=260641 Ack=1 Win=83 Len=2896 TSval=3797885644 TSecr=73505184"
"177","2.181255","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=263537 Win=83 Len=0 TSval=73505232 TSecr=3797885644"
"178","2.204946","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=263537 Ack=1 Win=83 Len=2896 TSval=3797885668 TSecr=73505184"
"179","2.205681","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=266433 Win=83 Len=0 TSval=73505257 TSecr=3797885668"
"180","2.229396","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=266433 Ack=1 Win=83 Len=1448 TSval=3797885692 TSecr=73505208"
"181","2.241152","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=267881 Ack=1 Win=83 Len=2896 TSval=3797885692 TSecr=73505208"
"182","2.241920","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=270777 Win=83 Len=0 TSval=73505293 TSecr=3797885692"
"183","2.265516","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=270777 Ack=1 Win=83 Len=2896 TSval=3797885717 TSecr=73505232"
"184","2.266116","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=273673 Win=83 Len=0 TSval=73505317 TSecr=3797885717"
"185","2.290226","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=273673 Ack=1 Win=83 Len=2896 TSval=3797885753 TSecr=73505257"
"186","2.290445","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=276569 Win=83 Len=0 TSval=73505341 TSecr=3797885753"
"187","2.314512","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=276569 Ack=1 Win=83 Len=2896 TSval=3797885777 TSecr=73505293"
"188","2.314683","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=279465 Win=83 Len=0 TSval=73505366 TSecr=3797885777"
"189","2.338072","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=279465 Ack=1 Win=83 Len=2896 TSval=3797885801 TSecr=73505317"
"190","2.338883","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=282361 Win=83 Len=0 TSval=73505390 TSecr=3797885801"
"191","2.362640","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=282361 Ack=1 Win=83 Len=2896 TSval=3797885826 TSecr=73505341"
"192","2.363223","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=285257 Win=83 Len=0 TSval=73505414 TSecr=3797885826"
"193","2.386970","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=285257 Ack=1 Win=83 Len=2896 TSval=3797885850 TSecr=73505366"
"194","2.387197","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=288153 Win=83 Len=0 TSval=73505438 TSecr=3797885850"
"195","2.410719","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=288153 Ack=1 Win=83 Len=1448 TSval=3797885874 TSecr=73505390"
"196","2.422806","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=289601 Ack=1 Win=83 Len=2896 TSval=3797885874 TSecr=73505390"
"197","2.423874","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=292497 Win=83 Len=0 TSval=73505475 TSecr=3797885874"
"198","2.447207","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=292497 Ack=1 Win=83 Len=2896 TSval=3797885898 TSecr=73505414"
"199","2.448461","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=295393 Win=83 Len=0 TSval=73505499 TSecr=3797885898"
"200","2.471453","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=295393 Ack=1 Win=83 Len=2896 TSval=3797885935 TSecr=73505438"
"201","2.472317","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=298289 Win=83 Len=0 TSval=73505523 TSecr=3797885935"
"202","2.495921","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=298289 Ack=1 Win=83 Len=2896 TSval=3797885959 TSecr=73505475"
"203","2.496639","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=301185 Win=83 Len=0 TSval=73505548 TSecr=3797885959"
"204","2.519828","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=301185 Ack=1 Win=83 Len=2896 TSval=3797885983 TSecr=73505499"
"205","2.521503","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=304081 Win=83 Len=0 TSval=73505572 TSecr=3797885983"
"206","2.544055","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=304081 Ack=1 Win=83 Len=2896 TSval=3797886008 TSecr=73505548"
"207","2.544723","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=306977 Win=83 Len=0 TSval=73505596 TSecr=3797886008"
"208","2.568641","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=306977 Ack=1 Win=83 Len=2896 TSval=3797886032 TSecr=73505572"
"209","2.568821","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=309873 Win=83 Len=0 TSval=73505620 TSecr=3797886032"
"210","2.592383","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=309873 Ack=1 Win=83 Len=1448 TSval=3797886056 TSecr=73505572"
"211","2.604498","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=311321 Ack=1 Win=83 Len=2896 TSval=3797886056 TSecr=73505572"
"212","2.606614","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=314217 Win=83 Len=0 TSval=73505658 TSecr=3797886056"
"213","2.629083","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=314217 Ack=1 Win=83 Len=2896 TSval=3797886080 TSecr=73505596"
"214","2.629584","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=317113 Win=83 Len=0 TSval=73505681 TSecr=3797886080"
"215","2.652891","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=317113 Ack=1 Win=83 Len=2896 TSval=3797886117 TSecr=73505620"
"216","2.654484","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=320009 Win=83 Len=0 TSval=73505705 TSecr=3797886117"
"217","2.660365","fe80::98bb:ebff:fe69:d080","ff02::2","ICMPv6","70","Router Solicitation from 9a:bb:eb:69:d0:80"
"218","2.678358","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=320009 Ack=1 Win=83 Len=2896 TSval=3797886140 TSecr=73505658"
"219","2.678618","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=322905 Win=83 Len=0 TSval=73505730 TSecr=3797886140"
"220","2.701774","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=322905 Ack=1 Win=83 Len=2896 TSval=3797886165 TSecr=73505681"
"221","2.702245","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=325801 Win=83 Len=0 TSval=73505753 TSecr=3797886165"
"222","2.725955","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=325801 Ack=1 Win=83 Len=2896 TSval=3797886189 TSecr=73505705"
"223","2.726429","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=328697 Win=83 Len=0 TSval=73505777 TSecr=3797886189"
"224","2.750161","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=328697 Ack=1 Win=83 Len=2896 TSval=3797886213 TSecr=73505753"
"225","2.750620","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=331593 Win=83 Len=0 TSval=73505802 TSecr=3797886213"
"226","2.774140","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=331593 Ack=1 Win=83 Len=1448 TSval=3797886237 TSecr=73505753"
"227","2.786853","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=333041 Ack=1 Win=83 Len=2896 TSval=3797886237 TSecr=73505753"
"228","2.787129","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=335937 Win=83 Len=0 TSval=73505838 TSecr=3797886237"
"229","2.810349","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=335937 Ack=1 Win=83 Len=2896 TSval=3797886261 TSecr=73505777"
"230","2.811513","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=338833 Win=83 Len=0 TSval=73505862 TSecr=3797886261"
"231","2.835245","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=338833 Ack=1 Win=83 Len=2896 TSval=3797886298 TSecr=73505838"
"232","2.835508","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=341729 Win=83 Len=0 TSval=73505886 TSecr=3797886298"
"233","2.859777","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=341729 Ack=1 Win=83 Len=2896 TSval=3797886322 TSecr=73505838"
"234","2.859988","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=344625 Win=83 Len=0 TSval=73505911 TSecr=3797886322"
"235","2.883185","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=344625 Ack=1 Win=83 Len=2896 TSval=3797886346 TSecr=73505862"
"236","2.883713","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=347521 Win=83 Len=0 TSval=73505935 TSecr=3797886346"
"237","2.907409","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=347521 Ack=1 Win=83 Len=2896 TSval=3797886371 TSecr=73505911"
"238","2.908070","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=350417 Win=83 Len=0 TSval=73505959 TSecr=3797886371"
"239","2.931469","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=350417 Ack=1 Win=83 Len=2896 TSval=3797886395 TSecr=73505911"
"240","2.932425","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=353313 Win=83 Len=0 TSval=73505983 TSecr=3797886395"
"241","2.955827","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=353313 Ack=1 Win=83 Len=1448 TSval=3797886419 TSecr=73505935"
"242","2.967908","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=354761 Ack=1 Win=83 Len=2896 TSval=3797886419 TSecr=73505935"
"243","2.968659","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=357657 Win=83 Len=0 TSval=73506020 TSecr=3797886419"
"244","2.992478","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=357657 Ack=1 Win=83 Len=2896 TSval=3797886443 TSecr=73505983"
"245","2.992970","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=360553 Win=83 Len=0 TSval=73506044 TSecr=3797886443"
"246","3.016466","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=360553 Ack=1 Win=83 Len=2896 TSval=3797886480 TSecr=73505983"
"247","3.017007","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=363449 Win=83 Len=0 TSval=73506068 TSecr=3797886480"
"248","3.041094","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=363449 Ack=1 Win=83 Len=2896 TSval=3797886504 TSecr=73506044"
"249","3.041208","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=366345 Win=83 Len=0 TSval=73506092 TSecr=3797886504"
"250","3.065235","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=366345 Ack=1 Win=83 Len=2896 TSval=3797886528 TSecr=73506044"
"251","3.065369","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=369241 Win=83 Len=0 TSval=73506116 TSecr=3797886528"
"252","3.089114","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=369241 Ack=1 Win=83 Len=2896 TSval=3797886552 TSecr=73506068"
"253","3.089718","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=372137 Win=83 Len=0 TSval=73506141 TSecr=3797886552"
"254","3.113235","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=372137 Ack=1 Win=83 Len=2896 TSval=3797886576 TSecr=73506092"
"255","3.114387","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=375033 Win=83 Len=0 TSval=73506165 TSecr=3797886576"
"256","3.137727","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=375033 Ack=1 Win=83 Len=1448 TSval=3797886601 TSecr=73506116"
"257","3.150606","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=376481 Ack=1 Win=83 Len=2896 TSval=3797886601 TSecr=73506116"
"258","3.150814","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=379377 Win=83 Len=0 TSval=73506202 TSecr=3797886601"
"259","3.173836","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=379377 Ack=1 Win=83 Len=2896 TSval=3797886625 TSecr=73506141"
"260","3.175058","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=382273 Win=83 Len=0 TSval=73506226 TSecr=3797886625"
"261","3.198334","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=382273 Ack=1 Win=83 Len=2896 TSval=3797886662 TSecr=73506202"
"262","3.198766","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=385169 Win=83 Len=0 TSval=73506250 TSecr=3797886662"
"263","3.222233","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=385169 Ack=1 Win=83 Len=2896 TSval=3797886686 TSecr=73506226"
"264","3.223668","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=388065 Win=83 Len=0 TSval=73506275 TSecr=3797886686"
"265","3.246464","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=388065 Ack=1 Win=83 Len=2896 TSval=3797886710 TSecr=73506226"
"266","3.247280","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=390961 Win=83 Len=0 TSval=73506298 TSecr=3797886710"
"267","3.270714","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=390961 Ack=1 Win=83 Len=2896 TSval=3797886735 TSecr=73506250"
"268","3.271521","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=393857 Win=83 Len=0 TSval=73506322 TSecr=3797886735"
"269","3.294980","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=393857 Ack=1 Win=83 Len=2896 TSval=3797886758 TSecr=73506275"
"270","3.296896","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=396753 Win=83 Len=0 TSval=73506348 TSecr=3797886758"
"271","3.319067","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=396753 Ack=1 Win=83 Len=1448 TSval=3797886783 TSecr=73506322"
"272","3.331164","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=398201 Ack=1 Win=83 Len=2896 TSval=3797886783 TSecr=73506322"
"273","3.332602","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=401097 Win=83 Len=0 TSval=73506384 TSecr=3797886783"
"274","3.355671","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=401097 Ack=1 Win=83 Len=2896 TSval=3797886808 TSecr=73506348"
"275","3.356444","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=403993 Win=83 Len=0 TSval=73506407 TSecr=3797886808"
"276","3.380521","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=403993 Ack=1 Win=83 Len=2896 TSval=3797886843 TSecr=73506348"
"277","3.380925","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=406889 Win=83 Len=0 TSval=73506432 TSecr=3797886843"
"278","3.404630","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=406889 Ack=1 Win=83 Len=2896 TSval=3797886867 TSecr=73506407"
"279","3.404861","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=409785 Win=83 Len=0 TSval=73506456 TSecr=3797886867"
"280","3.429053","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=409785 Ack=1 Win=83 Len=2896 TSval=3797886892 TSecr=73506407"
"281","3.429725","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=412681 Win=83 Len=0 TSval=73506481 TSecr=3797886892"
"282","3.452340","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=412681 Ack=1 Win=83 Len=2896 TSval=3797886916 TSecr=73506432"
"283","3.453388","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=415577 Win=83 Len=0 TSval=73506504 TSecr=3797886916"
"284","3.476813","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=415577 Ack=1 Win=83 Len=2896 TSval=3797886941 TSecr=73506481"
"285","3.478072","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=418473 Win=83 Len=0 TSval=73506529 TSecr=3797886941"
"286","3.500806","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=418473 Ack=1 Win=83 Len=1448 TSval=3797886964 TSecr=73506481"
"287","3.513109","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=419921 Ack=1 Win=83 Len=2896 TSval=3797886964 TSecr=73506481"
"288","3.513787","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=422817 Win=83 Len=0 TSval=73506565 TSecr=3797886964"
"289","3.537313","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=422817 Ack=1 Win=83 Len=2896 TSval=3797886989 TSecr=73506529"
"290","3.537949","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=425713 Win=83 Len=0 TSval=73506589 TSecr=3797886989"
"291","3.561395","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=425713 Ack=1 Win=83 Len=2896 TSval=3797887025 TSecr=73506529"
"292","3.562233","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=428609 Win=83 Len=0 TSval=73506613 TSecr=3797887025"
"293","3.585827","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=428609 Ack=1 Win=83 Len=2896 TSval=3797887049 TSecr=73506565"
"294","3.586512","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=431505 Win=83 Len=0 TSval=73506637 TSecr=3797887049"
"295","3.609927","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=431505 Ack=1 Win=83 Len=2896 TSval=3797887073 TSecr=73506589"
"296","3.611421","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=434401 Win=83 Len=0 TSval=73506662 TSecr=3797887073"
"297","3.634780","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=434401 Ack=1 Win=83 Len=2896 TSval=3797887097 TSecr=73506637"
"298","3.635484","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=437297 Win=83 Len=0 TSval=73506686 TSecr=3797887097"
"299","3.658990","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=437297 Ack=1 Win=83 Len=2896 TSval=3797887122 TSecr=73506637"
"300","3.659705","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=440193 Win=83 Len=0 TSval=73506711 TSecr=3797887122"
"301","3.682496","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=440193 Ack=1 Win=83 Len=1448 TSval=3797887146 TSecr=73506662"
"302","3.696643","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=441641 Ack=1 Win=83 Len=2896 TSval=3797887146 TSecr=73506662"
"303","3.697055","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=444537 Win=83 Len=0 TSval=73506748 TSecr=3797887146"
"304","3.719481","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=444537 Ack=1 Win=83 Len=2896 TSval=3797887171 TSecr=73506686"
"305","3.720661","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=447433 Win=83 Len=0 TSval=73506772 TSecr=3797887171"
"306","3.743275","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=447433 Ack=1 Win=83 Len=2896 TSval=3797887208 TSecr=73506748"
"307","3.744720","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=450329 Win=83 Len=0 TSval=73506796 TSecr=3797887208"
"308","3.767634","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=450329 Ack=1 Win=83 Len=2896 TSval=3797887232 TSecr=73506748"
"309","3.769194","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=453225 Win=83 Len=0 TSval=73506820 TSecr=3797887232"
"310","3.791473","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=453225 Ack=1 Win=83 Len=2896 TSval=3797887256 TSecr=73506772"
"311","3.794084","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=456121 Win=83 Len=0 TSval=73506845 TSecr=3797887256"
"312","3.816323","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=456121 Ack=1 Win=83 Len=2896 TSval=3797887280 TSecr=73506796"
"313","3.817435","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=459017 Win=83 Len=0 TSval=73506868 TSecr=3797887280"
"314","3.840353","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=459017 Ack=1 Win=83 Len=2896 TSval=3797887305 TSecr=73506820"
"315","3.842531","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=461913 Win=83 Len=0 TSval=73506893 TSecr=3797887305"
"316","3.864448","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=461913 Ack=1 Win=83 Len=1448 TSval=3797887328 TSecr=73506845"
